Time - Plot 0,Amplitude - Plot 0
3.2064,0.308894
3.2068,0.320955
3.2072,0.335427
3.2076,0.325779
3.208,0.313719
3.2084,0.308894
3.2088,0.311307
3.2092,0.313719
3.2096,0.316131
3.21,0.316131
3.2104,0.318543
3.2108,0.318543
3.2112,0.323367
3.2116,0.333015
3.212,0.333015
3.2124,0.313719
3.2128,0.311307
3.2132,0.330603
3.2136,0.328191
3.214,0.308894
3.2144,0.311307
3.2148,0.325779
3.2152,0.333015
3.2156,0.333015
3.216,0.330603
3.2164,0.330603
3.2168,0.330603
3.2172,0.325779
3.2176,0.323367
3.218,0.318543
3.2184,0.308894
3.2188,0.306482
3.2192,0.316131
3.2196,0.335427
3.22,0.325779
3.2204,0.306482
3.2208,0.313719
3.2212,0.328191
3.2216,0.335427
3.222,0.330603
3.2224,0.323367
3.2228,0.320955
3.2232,0.318543
3.2236,0.318543
3.224,0.316131
3.2244,0.311307
3.2248,0.30407
3.2252,0.308894
3.2256,0.328191
3.226,0.330603
3.2264,0.308894
3.2268,0.316131
3.2272,0.335427
3.2276,0.318543
3.228,0.306482
3.2284,0.313719
3.2288,0.325779
3.2292,0.330603
3.2296,0.330603
3.23,0.333015
3.2304,0.333015
3.2308,0.333015
3.2312,0.330603
3.2316,0.328191
3.232,0.313719
3.2324,0.306482
3.2328,0.313719
3.2332,0.330603
3.2336,0.325779
3.234,0.306482
3.2344,0.316131
3.2348,0.333015
3.2352,0.328191
3.2356,0.320955
3.236,0.313719
3.2364,0.311307
3.2368,0.311307
3.2372,0.308894
3.2376,0.306482
3.238,0.306482
3.2384,0.308894
3.2388,0.323367
3.2392,0.333015
3.2396,0.316131
3.24,0.308894
3.2404,0.328191
3.2408,0.328191
3.2412,0.308894
3.2416,0.306482
3.242,0.318543
3.2424,0.328191
3.2428,0.330603
3.2432,0.333015
3.2436,0.330603
3.244,0.330603
3.2444,0.330603
3.2448,0.330603
3.2452,0.328191
3.2456,0.320955
3.246,0.308894
3.2464,0.311307
3.2468,0.330603
3.2472,0.325779
3.2476,0.306482
3.248,0.311307
3.2484,0.325779
3.2488,0.330603
3.2492,0.330603
3.2496,0.325779
3.25,0.320955
3.2504,0.318543
3.2508,0.316131
3.2512,0.308894
3.2516,0.30407
3.252,0.306482
3.2524,0.313719
3.2528,0.328191
3.2532,0.330603
3.2536,0.316131
3.254,0.306482
3.2544,0.325779
3.2548,0.330603
3.2552,0.311307
3.2556,0.30407
3.256,0.306482
3.2564,0.313719
3.2568,0.316131
3.2572,0.316131
3.2576,0.318543
3.258,0.320955
3.2584,0.325779
3.2588,0.333015
3.2592,0.328191
3.2596,0.313719
3.26,0.30407
3.2604,0.316131
3.2608,0.330603
3.2612,0.328191
3.2616,0.313719
3.262,0.30407
3.2624,0.306482
3.2628,0.318543
3.2632,0.325779
3.2636,0.328191
3.264,0.330603
3.2644,0.330603
3.2648,0.330603
3.2652,0.328191
3.2656,0.318543
3.266,0.306482
3.2664,0.306482
3.2668,0.325779
3.2672,0.328191
3.2676,0.311307
3.268,0.30407
3.2684,0.316131
3.2688,0.328191
3.2692,0.330603
3.2696,0.330603
3.27,0.325779
3.2704,0.320955
3.2708,0.318543
3.2712,0.313719
3.2716,0.308894
3.272,0.30407
3.2724,0.306482
3.2728,0.316131
3.2732,0.330603
3.2736,0.325779
3.274,0.306482
3.2744,0.306482
3.2748,0.325779
3.2752,0.330603
3.2756,0.318543
3.276,0.306482
3.2764,0.30407
3.2768,0.30407
3.2772,0.306482
3.2776,0.311307
3.278,0.316131
3.2784,0.323367
3.2788,0.330603
3.2792,0.333015
3.2796,0.320955
3.28,0.306482
3.2804,0.308894
3.2808,0.328191
3.2812,0.325779
3.2816,0.306482
3.282,0.30407
3.2824,0.318543
3.2828,0.328191
3.2832,0.328191
3.2836,0.320955
3.284,0.311307
3.2844,0.306482
3.2848,0.301658
3.2852,0.306482
3.2856,0.313719
3.286,0.323367
3.2864,0.330603
3.2868,0.328191
3.2872,0.313719
3.2876,0.30407
3.288,0.308894
3.2884,0.325779
3.2888,0.328191
3.2892,0.316131
3.2896,0.30407
3.29,0.301658
3.2904,0.30407
3.2908,0.311307
3.2912,0.318543
3.2916,0.328191
3.292,0.328191
3.2924,0.325779
3.2928,0.308894
3.2932,0.30407
3.2936,0.311307
3.294,0.325779
3.2944,0.330603
3.2948,0.316131
3.2952,0.301658
3.2956,0.306482
3.296,0.318543
3.2964,0.330603
3.2968,0.328191
3.2972,0.323367
3.2976,0.313719
3.298,0.306482
3.2984,0.301658
3.2988,0.306482
3.2992,0.316131
3.2996,0.328191
3.3,0.328191
3.3004,0.316131
3.3008,0.301658
3.3012,0.308894
3.3016,0.320955
3.302,0.328191
3.3024,0.323367
3.3028,0.311307
3.3032,0.301658
3.3036,0.301658
3.304,0.301658
3.3044,0.311307
3.3048,0.318543
3.3052,0.325779
3.3056,0.328191
3.306,0.325779
3.3064,0.311307
3.3068,0.30407
3.3072,0.306482
3.3076,0.316131
3.308,0.328191
3.3084,0.325779
3.3088,0.308894
3.3092,0.299246
3.3096,0.306482
3.31,0.316131
3.3104,0.325779
3.3108,0.328191
3.3112,0.325779
3.3116,0.313719
3.312,0.306482
3.3124,0.30407
3.3128,0.306482
3.3132,0.318543
3.3136,0.328191
3.314,0.325779
3.3144,0.316131
3.3148,0.30407
3.3152,0.301658
3.3156,0.308894
3.316,0.318543
3.3164,0.325779
3.3168,0.325779
3.3172,0.316131
3.3176,0.30407
3.318,0.301658
3.3184,0.306482
3.3188,0.318543
3.3192,0.325779
3.3196,0.328191
3.32,0.320955
3.3204,0.311307
3.3208,0.301658
3.3212,0.30407
3.3216,0.316131
3.322,0.325779
3.3224,0.325779
3.3228,0.316131
3.3232,0.301658
3.3236,0.301658
3.324,0.306482
3.3244,0.318543
3.3248,0.328191
3.3252,0.325779
3.3256,0.311307
3.326,0.301658
3.3264,0.30407
3.3268,0.313719
3.3272,0.323367
3.3276,0.328191
3.328,0.328191
3.3284,0.320955
3.3288,0.308894
3.3292,0.301658
3.3296,0.299246
3.33,0.311307
3.3304,0.325779
3.3308,0.325779
3.3312,0.316131
3.3316,0.301658
3.332,0.30407
3.3324,0.316131
3.3328,0.325779
3.3332,0.323367
3.3336,0.313719
3.334,0.301658
3.3344,0.301658
3.3348,0.308894
3.3352,0.318543
3.3356,0.325779
3.336,0.328191
3.3364,0.325779
3.3368,0.318543
3.3372,0.308894
3.3376,0.299246
3.338,0.30407
3.3384,0.320955
3.3388,0.325779
3.3392,0.311307
3.3396,0.301658
3.34,0.306482
3.3404,0.320955
3.3408,0.325779
3.3412,0.323367
3.3416,0.313719
3.342,0.30407
3.3424,0.299246
3.3428,0.30407
3.3432,0.313719
3.3436,0.323367
3.344,0.325779
3.3444,0.318543
3.3448,0.306482
3.3452,0.299246
3.3456,0.306482
3.346,0.323367
3.3464,0.328191
3.3468,0.311307
3.3472,0.301658
3.3476,0.301658
3.348,0.306482
3.3484,0.311307
3.3488,0.318543
3.3492,0.323367
3.3496,0.325779
3.35,0.320955
3.3504,0.308894
3.3508,0.299246
3.3512,0.30407
3.3516,0.320955
3.352,0.325779
3.3524,0.313719
3.3528,0.299246
3.3532,0.30407
3.3536,0.320955
3.354,0.325779
3.3544,0.323367
3.3548,0.313719
3.3552,0.306482
3.3556,0.301658
3.356,0.299246
3.3564,0.299246
3.3568,0.299246
3.3572,0.311307
3.3576,0.323367
3.358,0.323367
3.3584,0.308894
3.3588,0.296834
3.3592,0.313719
3.3596,0.325779
3.36,0.316131
3.3604,0.301658
3.3608,0.299246
3.3612,0.306482
3.3616,0.311307
3.362,0.316131
3.3624,0.318543
3.3628,0.320955
3.3632,0.323367
3.3636,0.325779
3.364,0.323367
3.3644,0.311307
3.3648,0.299246
3.3652,0.30407
3.3656,0.320955
3.366,0.320955
3.3664,0.301658
3.3668,0.301658
3.3672,0.318543
3.3676,0.325779
3.368,0.318543
3.3684,0.306482
3.3688,0.301658
3.3692,0.299246
3.3696,0.299246
3.37,0.296834
3.3704,0.299246
3.3708,0.299246
3.3712,0.308894
3.3716,0.320955
3.372,0.325779
3.3724,0.306482
3.3728,0.299246
3.3732,0.318543
3.3736,0.325779
3.374,0.308894
3.3744,0.301658
3.3748,0.299246
3.3752,0.30407
3.3756,0.308894
3.376,0.313719
3.3764,0.320955
3.3768,0.320955
3.3772,0.325779
3.3776,0.320955
3.378,0.311307
3.3784,0.299246
3.3788,0.299246
3.3792,0.318543
3.3796,0.325779
3.38,0.30407
3.3804,0.301658
3.3808,0.316131
3.3812,0.323367
3.3816,0.318543
3.382,0.311307
3.3824,0.308894
3.3828,0.30407
3.3832,0.301658
3.3836,0.299246
3.384,0.296834
3.3844,0.296834
3.3848,0.311307
3.3852,0.325779
3.3856,0.316131
3.386,0.299246
3.3864,0.301658
3.3868,0.320955
3.3872,0.320955
3.3876,0.306482
3.388,0.296834
3.3884,0.301658
3.3888,0.311307
3.3892,0.318543
3.3896,0.320955
3.39,0.323367
3.3904,0.323367
3.3908,0.323367
3.3912,0.318543
3.3916,0.30407
3.392,0.296834
3.3924,0.311307
3.3928,0.323367
3.3932,0.30407
3.3936,0.299246
3.394,0.318543
3.3944,0.323367
3.3948,0.311307
3.3952,0.30407
3.3956,0.299246
3.396,0.296834
3.3964,0.296834
3.3968,0.296834
3.3972,0.301658
3.3976,0.301658
3.398,0.308894
3.3984,0.318543
3.3988,0.320955
3.3992,0.311307
3.3996,0.294422
3.4,0.306482
3.4004,0.323367
3.4008,0.308894
3.4012,0.296834
3.4016,0.301658
3.402,0.313719
3.4024,0.320955
3.4028,0.323367
3.4032,0.323367
3.4036,0.323367
3.404,0.320955
3.4044,0.318543
3.4048,0.308894
3.4052,0.299246
3.4056,0.296834
3.406,0.311307
3.4064,0.323367
3.4068,0.306482
3.4072,0.294422
3.4076,0.306482
3.408,0.320955
3.4084,0.320955
3.4088,0.311307
3.4092,0.301658
3.4096,0.299246
3.41,0.296834
3.4104,0.296834
3.4108,0.294422
3.4112,0.299246
3.4116,0.30407
3.412,0.316131
3.4124,0.323367
3.4128,0.308894
3.4132,0.294422
3.4136,0.30407
3.414,0.320955
3.4144,0.316131
3.4148,0.301658
3.4152,0.296834
3.4156,0.299246
3.416,0.306482
3.4164,0.311307
3.4168,0.313719
3.4172,0.318543
3.4176,0.318543
3.418,0.320955
3.4184,0.318543
3.4188,0.306482
3.4192,0.294422
3.4196,0.299246
3.42,0.318543
3.4204,0.316131
3.4208,0.296834
3.4212,0.299246
3.4216,0.316131
3.422,0.323367
3.4224,0.313719
3.4228,0.301658
3.4232,0.296834
3.4236,0.294422
3.424,0.296834
3.4244,0.299246
3.4248,0.30407
3.4252,0.311307
3.4256,0.318543
3.426,0.318543
3.4264,0.30407
3.4268,0.294422
3.4272,0.30407
3.4276,0.320955
3.428,0.320955
3.4284,0.306482
3.4288,0.299246
3.4292,0.294422
3.4296,0.296834
3.43,0.301658
3.4304,0.308894
3.4308,0.318543
3.4312,0.323367
3.4316,0.318543
3.432,0.308894
3.4324,0.294422
3.4328,0.294422
3.4332,0.311307
3.4336,0.318543
3.434,0.301658
3.4344,0.294422
3.4348,0.308894
3.4352,0.320955
3.4356,0.316131
3.436,0.311307
3.4364,0.30407
3.4368,0.301658
3.4372,0.299246
3.4376,0.296834
3.438,0.294422
3.4384,0.296834
3.4388,0.306482
3.4392,0.318543
3.4396,0.313719
3.44,0.299246
3.4404,0.29201
3.4408,0.306482
3.4412,0.320955
3.4416,0.311307
3.442,0.296834
3.4424,0.294422
3.4428,0.30407
3.4432,0.316131
3.4436,0.318543
3.444,0.320955
3.4444,0.318543
3.4448,0.313719
3.4452,0.30407
3.4456,0.294422
3.446,0.296834
3.4464,0.313719
3.4468,0.318543
3.4472,0.299246
3.4476,0.29201
3.448,0.308894
3.4484,0.318543
3.4488,0.313719
3.4492,0.301658
3.4496,0.294422
3.45,0.294422
3.4504,0.301658
3.4508,0.308894
3.4512,0.316131
3.4516,0.320955
3.452,0.320955
3.4524,0.313719
3.4528,0.301658
3.4532,0.294422
3.4536,0.294422
3.454,0.311307
3.4544,0.318543
3.4548,0.306482
3.4552,0.29201
3.4556,0.29201
3.456,0.301658
3.4564,0.311307
3.4568,0.318543
3.4572,0.320955
3.4576,0.313719
3.458,0.301658
3.4584,0.29201
3.4588,0.296834
3.4592,0.308894
3.4596,0.318543
3.46,0.313719
3.4604,0.299246
3.4608,0.294422
3.4612,0.301658
3.4616,0.316131
3.462,0.318543
3.4624,0.308894
3.4628,0.299246
3.4632,0.294422
3.4636,0.29201
3.464,0.29201
3.4644,0.294422
3.4648,0.301658
3.4652,0.308894
3.4656,0.318543
3.466,0.316131
3.4664,0.301658
3.4668,0.29201
3.4672,0.299246
3.4676,0.313719
3.468,0.318543
3.4684,0.306482
3.4688,0.294422
3.4692,0.289598
3.4696,0.296834
3.47,0.306482
3.4704,0.313719
3.4708,0.318543
3.4712,0.318543
3.4716,0.311307
3.472,0.30407
3.4724,0.294422
3.4728,0.29201
3.4732,0.306482
3.4736,0.318543
3.474,0.311307
3.4744,0.294422
3.4748,0.29201
3.4752,0.30407
3.4756,0.316131
3.476,0.316131
3.4764,0.306482
3.4768,0.296834
3.4772,0.289598
3.4776,0.289598
3.478,0.294422
3.4784,0.30407
3.4788,0.313719
3.4792,0.318543
3.4796,0.313719
3.48,0.301658
3.4804,0.29201
3.4808,0.299246
3.4812,0.313719
3.4816,0.316131
3.482,0.301658
3.4824,0.29201
3.4828,0.289598
3.4832,0.299246
3.4836,0.308894
3.484,0.316131
3.4844,0.316131
3.4848,0.30407
3.4852,0.294422
3.4856,0.289598
3.486,0.299246
3.4864,0.311307
3.4868,0.318543
3.4872,0.306482
3.4876,0.29201
3.488,0.29201
3.4884,0.306482
3.4888,0.316131
3.4892,0.311307
3.4896,0.299246
3.49,0.29201
3.4904,0.289598
3.4908,0.29201
3.4912,0.296834
3.4916,0.308894
3.492,0.318543
3.4924,0.313719
3.4928,0.301658
3.4932,0.29201
3.4936,0.294422
3.494,0.30407
3.4944,0.313719
3.4948,0.316131
3.4952,0.308894
3.4956,0.294422
3.496,0.289598
3.4964,0.296834
3.4968,0.311307
3.4972,0.316131
3.4976,0.311307
3.498,0.301658
3.4984,0.289598
3.4988,0.287186
3.4992,0.296834
3.4996,0.311307
3.5,0.316131
3.5004,0.299246
3.5008,0.289598
3.5012,0.296834
3.5016,0.308894
3.502,0.316131
3.5024,0.313719
3.5028,0.306482
3.5032,0.296834
3.5036,0.289598
3.504,0.289598
3.5044,0.299246
3.5048,0.308894
3.5052,0.318543
3.5056,0.308894
3.506,0.299246
3.5064,0.287186
3.5068,0.289598
3.5072,0.299246
3.5076,0.311307
3.508,0.316131
3.5084,0.30407
3.5088,0.294422
3.5092,0.289598
3.5096,0.289598
3.51,0.296834
3.5104,0.30407
3.5108,0.311307
3.5112,0.313719
3.5116,0.311307
3.512,0.301658
3.5124,0.287186
3.5128,0.29201
3.5132,0.30407
3.5136,0.316131
3.514,0.311307
3.5144,0.299246
3.5148,0.289598
3.5152,0.289598
3.5156,0.294422
3.516,0.306482
3.5164,0.313719
3.5168,0.316131
3.5172,0.306482
3.5176,0.294422
3.518,0.289598
3.5184,0.289598
3.5188,0.299246
3.5192,0.306482
3.5196,0.316131
3.52,0.311307
3.5204,0.296834
3.5208,0.287186
3.5212,0.287186
3.5216,0.294422
3.522,0.306482
3.5224,0.311307
3.5228,0.316131
3.5232,0.311307
3.5236,0.301658
3.524,0.289598
3.5244,0.289598
3.5248,0.301658
3.5252,0.313719
3.5256,0.308894
3.526,0.29201
3.5264,0.289598
3.5268,0.30407
3.5272,0.313719
3.5276,0.308894
3.528,0.294422
3.5284,0.284774
3.5288,0.287186
3.5292,0.29201
3.5296,0.30407
3.53,0.311307
3.5304,0.313719
3.5308,0.306482
3.5312,0.294422
3.5316,0.287186
3.532,0.294422
3.5324,0.308894
3.5328,0.313719
3.5332,0.301658
3.5336,0.289598
3.534,0.289598
3.5344,0.299246
3.5348,0.308894
3.5352,0.313719
3.5356,0.313719
3.536,0.311307
3.5364,0.306482
3.5368,0.30407
3.5372,0.296834
3.5376,0.287186
3.538,0.287186
3.5384,0.294422
3.5388,0.311307
3.5392,0.306482
3.5396,0.289598
3.54,0.289598
3.5404,0.306482
3.5408,0.311307
3.5412,0.296834
3.5416,0.287186
3.542,0.287186
3.5424,0.296834
3.5428,0.306482
3.5432,0.311307
3.5436,0.311307
3.544,0.30407
3.5444,0.296834
3.5448,0.287186
3.5452,0.287186
3.5456,0.299246
3.546,0.313719
3.5464,0.306482
3.5468,0.289598
3.5472,0.289598
3.5476,0.301658
3.548,0.311307
3.5484,0.311307
3.5488,0.306482
3.5492,0.299246
3.5496,0.294422
3.55,0.287186
3.5504,0.284774
3.5508,0.284774
3.5512,0.289598
3.5516,0.30407
3.552,0.313719
3.5524,0.30407
3.5528,0.289598
3.5532,0.284774
3.5536,0.299246
3.554,0.311307
3.5544,0.30407
3.5548,0.29201
3.5552,0.284774
3.5556,0.29201
3.556,0.299246
3.5564,0.306482
3.5568,0.311307
3.5572,0.311307
3.5576,0.306482
3.558,0.296834
3.5584,0.284774
3.5588,0.287186
3.5592,0.301658
3.5596,0.311307
3.56,0.299246
3.5604,0.284774
3.5608,0.287186
3.5612,0.294422
3.5616,0.306482
3.562,0.311307
3.5624,0.311307
3.5628,0.306482
3.5632,0.30407
3.5636,0.299246
3.564,0.294422
3.5644,0.287186
3.5648,0.284774
3.5652,0.29201
3.5656,0.308894
3.566,0.30407
3.5664,0.287186
3.5668,0.287186
3.5672,0.30407
3.5676,0.308894
3.568,0.299246
3.5684,0.287186
3.5688,0.284774
3.5692,0.287186
3.5696,0.29201
3.57,0.299246
3.5704,0.301658
3.5708,0.308894
3.5712,0.311307
3.5716,0.306482
3.572,0.294422
3.5724,0.284774
3.5728,0.29201
3.5732,0.308894
3.5736,0.301658
3.574,0.284774
3.5744,0.284774
3.5748,0.299246
3.5752,0.306482
3.5756,0.311307
3.576,0.308894
3.5764,0.308894
3.5768,0.308894
3.5772,0.30407
3.5776,0.301658
3.578,0.29201
3.5784,0.284774
3.5788,0.284774
3.5792,0.296834
3.5796,0.311307
3.58,0.299246
3.5804,0.282362
3.5808,0.29201
3.5812,0.306482
3.5816,0.306482
3.582,0.29201
3.5824,0.284774
3.5828,0.282362
3.5832,0.282362
3.5836,0.284774
3.584,0.29201
3.5844,0.299246
3.5848,0.308894
3.5852,0.308894
3.5856,0.29201
3.586,0.284774
3.5864,0.299246
3.5868,0.311307
3.5872,0.296834
3.5876,0.284774
3.588,0.289598
3.5884,0.299246
3.5888,0.308894
3.5892,0.306482
3.5896,0.301658
3.59,0.294422
3.5904,0.29201
3.5908,0.287186
3.5912,0.282362
3.5916,0.284774
3.592,0.29201
3.5924,0.308894
3.5928,0.30407
3.5932,0.284774
3.5936,0.289598
3.594,0.308894
3.5944,0.306482
3.5948,0.29201
3.5952,0.282362
3.5956,0.282362
3.596,0.289598
3.5964,0.294422
3.5968,0.299246
3.5972,0.30407
3.5976,0.308894
3.598,0.306482
3.5984,0.299246
3.5988,0.284774
3.5992,0.27995
3.5996,0.296834
3.6,0.306482
3.6004,0.289598
3.6008,0.284774
3.6012,0.299246
3.6016,0.308894
3.602,0.30407
3.6024,0.294422
3.6028,0.29201
3.6032,0.289598
3.6036,0.287186
3.604,0.287186
3.6044,0.284774
3.6048,0.282362
3.6052,0.282362
3.6056,0.289598
3.606,0.306482
3.6064,0.306482
3.6068,0.287186
3.6072,0.282362
3.6076,0.301658
3.608,0.30407
3.6084,0.289598
3.6088,0.27995
3.6092,0.287186
3.6096,0.294422
3.61,0.301658
3.6104,0.306482
3.6108,0.308894
3.6112,0.306482
3.6116,0.30407
3.612,0.29201
3.6124,0.282362
3.6128,0.284774
3.6132,0.296834
3.6136,0.306482
3.614,0.289598
3.6144,0.27995
3.6148,0.289598
3.6152,0.301658
3.6156,0.306482
3.616,0.299246
3.6164,0.29201
3.6168,0.287186
3.6172,0.282362
3.6176,0.282362
3.618,0.27995
3.6184,0.287186
3.6188,0.294422
3.6192,0.30407
3.6196,0.301658
3.62,0.287186
3.6204,0.27995
3.6208,0.294422
3.6212,0.306482
3.6216,0.299246
3.622,0.287186
3.6224,0.27995
3.6228,0.282362
3.6232,0.287186
3.6236,0.29201
3.624,0.296834
3.6244,0.30407
3.6248,0.306482
3.6252,0.30407
3.6256,0.294422
3.626,0.282362
3.6264,0.282362
3.6268,0.299246
3.6272,0.30407
3.6276,0.289598
3.628,0.277538
3.6284,0.289598
3.6288,0.30407
3.6292,0.30407
3.6296,0.299246
3.63,0.29201
3.6304,0.287186
3.6308,0.282362
3.6312,0.277538
3.6316,0.27995
3.632,0.284774
3.6324,0.296834
3.6328,0.306482
3.6332,0.299246
3.6336,0.284774
3.634,0.27995
3.6344,0.296834
3.6348,0.306482
3.6352,0.289598
3.6356,0.277538
3.636,0.27995
3.6364,0.294422
3.6368,0.301658
3.6372,0.30407
3.6376,0.30407
3.638,0.299246
3.6384,0.287186
3.6388,0.277538
3.6392,0.27995
3.6396,0.296834
3.64,0.30407
3.6404,0.29201
3.6408,0.277538
3.6412,0.289598
3.6416,0.30407
3.642,0.299246
3.6424,0.287186
3.6428,0.27995
3.6432,0.277538
3.6436,0.284774
3.644,0.289598
3.6444,0.294422
3.6448,0.299246
3.6452,0.30407
3.6456,0.30407
3.646,0.294422
3.6464,0.27995
3.6468,0.277538
3.6472,0.294422
3.6476,0.30407
3.648,0.29201
3.6484,0.27995
3.6488,0.27995
3.6492,0.29201
3.6496,0.299246
3.65,0.30407
3.6504,0.299246
3.6508,0.289598
3.6512,0.282362
3.6516,0.277538
3.652,0.275126
3.6524,0.284774
3.6528,0.29201
3.6532,0.301658
3.6536,0.299246
3.654,0.282362
3.6544,0.277538
3.6548,0.296834
3.6552,0.30407
3.6556,0.289598
3.656,0.277538
3.6564,0.277538
3.6568,0.282362
3.6572,0.29201
3.6576,0.301658
3.658,0.301658
3.6584,0.299246
3.6588,0.287186
3.6592,0.27995
3.6596,0.277538
3.66,0.284774
3.6604,0.299246
3.6608,0.30407
3.6612,0.294422
3.6616,0.277538
3.662,0.277538
3.6624,0.294422
3.6628,0.30407
3.6632,0.299246
3.6636,0.287186
3.664,0.27995
3.6644,0.277538
3.6648,0.277538
3.6652,0.284774
3.6656,0.296834
3.666,0.301658
3.6664,0.294422
3.6668,0.282362
3.6672,0.277538
3.6676,0.282362
3.668,0.29201
3.6684,0.301658
3.6688,0.301658
3.6692,0.294422
3.6696,0.287186
3.67,0.277538
3.6704,0.275126
3.6708,0.27995
3.6712,0.289598
3.6716,0.299246
3.672,0.301658
3.6724,0.299246
3.6728,0.284774
3.6732,0.277538
3.6736,0.282362
3.674,0.299246
3.6744,0.299246
3.6748,0.282362
3.6752,0.275126
3.6756,0.282362
3.676,0.294422
3.6764,0.301658
3.6768,0.299246
3.6772,0.294422
3.6776,0.282362
3.678,0.275126
3.6784,0.275126
3.6788,0.282362
3.6792,0.294422
3.6796,0.301658
3.68,0.296834
3.6804,0.284774
3.6808,0.272714
3.6812,0.282362
3.6816,0.296834
3.682,0.299246
3.6824,0.287186
3.6828,0.275126
3.6832,0.275126
3.6836,0.284774
3.684,0.29201
3.6844,0.301658
3.6848,0.296834
3.6852,0.284774
3.6856,0.275126
3.686,0.277538
3.6864,0.29201
3.6868,0.299246
3.6872,0.294422
3.6876,0.282362
3.688,0.272714
3.6884,0.27995
3.6888,0.29201
3.6892,0.301658
3.6896,0.294422
3.69,0.282362
3.6904,0.275126
3.6908,0.277538
3.6912,0.284774
3.6916,0.296834
3.692,0.299246
3.6924,0.289598
3.6928,0.275126
3.6932,0.275126
3.6936,0.287186
3.694,0.299246
3.6944,0.299246
3.6948,0.289598
3.6952,0.282362
3.6956,0.275126
3.696,0.275126
3.6964,0.27995
3.6968,0.29201
3.6972,0.301658
3.6976,0.299246
3.698,0.284774
3.6984,0.275126
3.6988,0.275126
3.6992,0.287186
3.6996,0.299246
3.7,0.29201
3.7004,0.275126
3.7008,0.275126
3.7012,0.29201
3.7016,0.301658
3.702,0.294422
3.7024,0.287186
3.7028,0.27995
3.7032,0.275126
3.7036,0.272714
3.704,0.275126
3.7044,0.287186
3.7048,0.296834
3.7052,0.299246
3.7056,0.284774
3.706,0.275126
3.7064,0.277538
3.7068,0.284774
3.7072,0.296834
3.7076,0.296834
3.708,0.282362
3.7084,0.272714
3.7088,0.277538
3.7092,0.289598
3.7096,0.296834
3.71,0.299246
3.7104,0.29201
3.7108,0.287186
3.7112,0.277538
3.7116,0.272714
3.712,0.275126
3.7124,0.289598
3.7128,0.296834
3.7132,0.289598
3.7136,0.277538
3.714,0.272714
3.7144,0.277538
3.7148,0.287186
3.7152,0.29201
3.7156,0.296834
3.716,0.294422
3.7164,0.284774
3.7168,0.275126
3.7172,0.270302
3.7176,0.272714
3.718,0.282362
3.7184,0.29201
3.7188,0.296834
3.7192,0.289598
3.7196,0.275126
3.72,0.272714
3.7204,0.287186
3.7208,0.296834
3.7212,0.289598
3.7216,0.27995
3.722,0.272714
3.7224,0.272714
3.7228,0.275126
3.7232,0.282362
3.7236,0.29201
3.724,0.296834
3.7244,0.289598
3.7248,0.277538
3.7252,0.270302
3.7256,0.27995
3.726,0.294422
3.7264,0.29201
3.7268,0.277538
3.7272,0.270302
3.7276,0.27995
3.728,0.294422
3.7284,0.296834
3.7288,0.287186
3.7292,0.27995
3.7296,0.277538
3.73,0.270302
3.7304,0.270302
3.7308,0.272714
3.7312,0.282362
3.7316,0.294422
3.732,0.29201
3.7324,0.277538
3.7328,0.270302
3.7332,0.284774
3.7336,0.294422
3.734,0.282362
3.7344,0.270302
3.7348,0.270302
3.7352,0.282362
3.7356,0.29201
3.736,0.296834
3.7364,0.294422
3.7368,0.289598
3.7372,0.284774
3.7376,0.275126
3.738,0.270302
3.7384,0.275126
3.7388,0.289598
3.7392,0.296834
3.7396,0.277538
3.74,0.270302
3.7404,0.284774
3.7408,0.294422
3.7412,0.284774
3.7416,0.275126
3.742,0.267889
3.7424,0.270302
3.7428,0.275126
3.7432,0.282362
3.7436,0.289598
3.744,0.294422
3.7444,0.294422
3.7448,0.284774
3.7452,0.272714
3.7456,0.267889
3.746,0.284774
3.7464,0.294422
3.7468,0.27995
3.7472,0.270302
3.7476,0.282362
3.748,0.294422
3.7484,0.29201
3.7488,0.284774
3.7492,0.277538
3.7496,0.272714
3.75,0.270302
3.7504,0.267889
3.7508,0.270302
3.7512,0.27995
3.7516,0.29201
3.752,0.29201
3.7524,0.275126
3.7528,0.267889
3.7532,0.282362
3.7536,0.29201
3.754,0.27995
3.7544,0.270302
3.7548,0.277538
3.7552,0.289598
3.7556,0.294422
3.756,0.289598
3.7564,0.287186
3.7568,0.287186
3.7572,0.284774
3.7576,0.27995
3.758,0.272714
3.7584,0.267889
3.7588,0.277538
3.7592,0.294422
3.7596,0.27995
3.76,0.267889
3.7604,0.275126
3.7608,0.289598
3.7612,0.29201
3.7616,0.284774
3.762,0.277538
3.7624,0.270302
3.7628,0.267889
3.7632,0.267889
3.7636,0.270302
3.764,0.270302
3.7644,0.272714
3.7648,0.27995
3.7652,0.287186
3.7656,0.29201
3.766,0.277538
3.7664,0.267889
3.7668,0.287186
3.7672,0.284774
3.7676,0.265477
3.768,0.277538
3.7684,0.289598
3.7688,0.29201
3.7692,0.289598
3.7696,0.289598
3.77,0.287186
3.7704,0.287186
3.7708,0.27995
3.7712,0.275126
3.7716,0.267889
3.772,0.270302
3.7724,0.27995
3.7728,0.29201
3.7732,0.284774
3.7736,0.267889
3.774,0.275126
3.7744,0.289598
3.7748,0.282362
3.7752,0.270302
3.7756,0.265477
3.776,0.267889
3.7764,0.270302
