L,,R,,G,,B
,3.000,91.000,137.000
,3.000,91.000,139.000
,0.000,91.000,138.000
,1.000,94.000,138.000
,1.000,96.000,140.000
,0.000,96.000,138.000
,1.000,98.000,140.000
,2.000,99.000,141.000
,2.000,99.000,141.000
,0.000,98.000,137.000
,0.000,95.000,134.000
,0.000,99.000,135.000
,0.000,100.000,136.000
,0.000,103.000,138.000
,0.000,103.000,138.000
,1.000,104.000,137.000
,1.000,104.000,137.000
,1.000,104.000,137.000
,1.000,104.000,135.000
,0.000,105.000,134.000
,0.000,107.000,130.000
,0.000,110.000,130.000
,2.000,113.000,130.000
,2.000,115.000,129.000
,1.000,115.000,126.000
,0.000,117.000,126.000
,4.000,121.000,128.000
,3.000,122.000,126.000
,3.000,123.000,124.000
,1.000,121.000,120.000
,2.000,123.000,118.000
,2.000,126.000,118.000
,1.000,127.000,115.000
,0.000,125.000,111.000
,0.000,128.000,108.000
,0.000,131.000,107.000
,0.000,131.000,102.000
,0.000,131.000,100.000
,0.000,131.000,99.000
,0.000,132.000,95.000
,0.000,132.000,92.000
,1.000,134.000,91.000
,1.000,134.000,87.000
,1.000,135.000,85.000
,0.000,134.000,83.000
,0.000,135.000,81.000
,0.000,137.000,83.000
,1.000,138.000,82.000
,0.000,137.000,81.000
,1.000,136.000,78.000
,1.000,136.000,78.000
,0.000,137.000,77.000
,0.000,137.000,77.000
,0.000,136.000,76.000
,0.000,137.000,77.000
,0.000,138.000,76.000
,0.000,138.000,76.000
,1.000,137.000,75.000
,0.000,136.000,74.000
,2.000,138.000,76.000
,0.000,136.000,74.000
,1.000,137.000,75.000
,1.000,137.000,75.000
,0.000,136.000,74.000
,1.000,137.000,75.000
,1.000,137.000,75.000
,0.000,136.000,74.000
,0.000,135.000,76.000
,0.000,135.000,76.000
,0.000,134.000,75.000
,0.000,134.000,75.000
,0.000,133.000,76.000
,1.000,134.000,77.000
,0.000,133.000,78.000
,0.000,132.000,77.000
,0.000,130.000,78.000
,0.000,131.000,79.000
,1.000,132.000,82.000
,1.000,132.000,82.000
,0.000,128.000,80.000
,0.000,127.000,79.000
,0.000,127.000,79.000
,0.000,125.000,77.000
,0.000,126.000,80.000
,0.000,129.000,83.000
,1.000,128.000,85.000
,6.000,133.000,90.000
,4.000,131.000,88.000
,0.000,125.000,82.000
,2.000,129.000,88.000
,2.000,129.000,88.000
,0.000,128.000,89.000
,0.000,127.000,88.000
,0.000,126.000,89.000
,2.000,128.000,91.000
,0.000,125.000,91.000
,1.000,125.000,91.000
,0.000,120.000,89.000
,0.000,117.000,89.000
,1.000,119.000,97.000
,1.000,116.000,99.000
,7.000,119.000,105.000
,11.000,118.000,110.000
,11.000,116.000,112.000
,14.000,116.000,118.000
,17.000,116.000,121.000
,17.000,114.000,121.000
,20.000,114.000,124.000
,18.000,112.000,124.000
,17.000,109.000,124.000
